label,fee,window,start,end,num_trades,total_return_pct,max_drawdown_pct,sharpe_ratio
z1.4_rgnone,0.0005,random_30d_seed505,2024-01-01,2024-01-31,155,7.408060599981714,-5.311317886959566,2.9764083112872184
z1.4_rgnone,0.0005,random_30d_seed606,2023-09-27,2023-10-27,157,-4.520222631420201,-6.533410401782058,-2.5948304833808815
z1.4_rg1.6,0.0005,random_30d_seed7,2024-06-27,2024-07-27,163,1.0173792291629402,-8.186790243029629,0.726600511685796
z1.4_rg1.6,0.0005,random_30d_seed21,2024-01-16,2024-02-15,158,2.0243282096472415,-5.814744527769411,1.101852208312613
z1.4_rg1.6,0.0005,random_30d_seed42,2025-05-16,2025-06-15,162,2.492684219449859,-6.413432351047632,1.6873907926099834
z1.4_rg1.6,0.0005,random_30d_seed99,2024-09-17,2024-10-17,176,3.645178786062009,-6.336236520357352,2.1021344702284503
z1.4_rg1.6,0.0005,random_30d_seed123,2023-09-23,2023-10-23,164,-2.5243324472830175,-5.027877568939676,-1.6049001194350834
z1.4_rg1.6,0.0005,random_30d_seed202,2024-08-29,2024-09-28,179,10.797617744684995,-3.4465731229863183,6.255067234814239
z1.4_rg1.6,0.0005,random_30d_seed303,2023-09-02,2023-10-02,178,-4.750201257592779,-6.005778697992192,-2.5697930701940535
z1.4_rg1.6,0.0005,random_30d_seed404,2023-10-29,2023-11-28,156,-11.991315655641511,-12.036975994282095,-7.9130835381487366
z1.4_rg1.6,0.0005,random_30d_seed505,2024-01-01,2024-01-31,155,7.408060599981714,-5.311317886959566,2.9764083112872184
z1.4_rg1.6,0.0005,random_30d_seed606,2023-09-27,2023-10-27,157,-4.520222631420201,-6.533410401782058,-2.5948304833808815
z1.4_rg1.8,0.0005,random_30d_seed7,2024-06-27,2024-07-27,163,1.0173792291629402,-8.186790243029629,0.726600511685796
z1.4_rg1.8,0.0005,random_30d_seed21,2024-01-16,2024-02-15,158,2.0243282096472415,-5.814744527769411,1.101852208312613
z1.4_rg1.8,0.0005,random_30d_seed42,2025-05-16,2025-06-15,162,2.492684219449859,-6.413432351047632,1.6873907926099834
z1.4_rg1.8,0.0005,random_30d_seed99,2024-09-17,2024-10-17,176,3.645178786062009,-6.336236520357352,2.1021344702284503
z1.4_rg1.8,0.0005,random_30d_seed123,2023-09-23,2023-10-23,164,-2.5243324472830175,-5.027877568939676,-1.6049001194350834
z1.4_rg1.8,0.0005,random_30d_seed202,2024-08-29,2024-09-28,179,10.797617744684995,-3.4465731229863183,6.255067234814239
z1.4_rg1.8,0.0005,random_30d_seed303,2023-09-02,2023-10-02,178,-4.750201257592779,-6.005778697992192,-2.5697930701940535
z1.4_rg1.8,0.0005,random_30d_seed404,2023-10-29,2023-11-28,156,-11.991315655641511,-12.036975994282095,-7.9130835381487366
z1.4_rg1.8,0.0005,random_30d_seed505,2024-01-01,2024-01-31,155,7.408060599981714,-5.311317886959566,2.9764083112872184
z1.4_rg1.8,0.0005,random_30d_seed606,2023-09-27,2023-10-27,157,-4.520222631420201,-6.533410401782058,-2.5948304833808815
z1.4_rg2.0,0.0005,random_30d_seed7,2024-06-27,2024-07-27,163,1.0173792291629402,-8.186790243029629,0.726600511685796
z1.4_rg2.0,0.0005,random_30d_seed21,2024-01-16,2024-02-15,158,2.0243282096472415,-5.814744527769411,1.101852208312613
z1.4_rg2.0,0.0005,random_30d_seed42,2025-05-16,2025-06-15,162,2.492684219449859,-6.413432351047632,1.6873907926099834
z1.4_rg2.0,0.0005,random_30d_seed99,2024-09-17,2024-10-17,176,3.645178786062009,-6.336236520357352,2.1021344702284503
z1.4_rg2.0,0.0005,random_30d_seed123,2023-09-23,2023-10-23,164,-2.5243324472830175,-5.027877568939676,-1.6049001194350834
z1.4_rg2.0,0.0005,random_30d_seed202,2024-08-29,2024-09-28,179,10.797617744684995,-3.4465731229863183,6.255067234814239
