symbol,timestamp,open,high,low,close,volume,trade_count
600519.XSHG,2024-11-29 09:47:00,1470.1,1470.1,1468.96,1470.04,13358.0,19633619.0
600519.XSHG,2024-11-29 09:48:00,1470.04,1471.69,1470.04,1471.63,7352.0,10815723.0
600519.XSHG,2024-11-29 09:49:00,1470.95,1473.19,1470.95,1473.19,12219.0,17985058.0
600519.XSHG,2024-11-29 09:50:00,1472.66,1472.96,1470.79,1470.83,12737.0,18745175.0
600519.XSHG,2024-11-29 09:51:00,1470.69,1470.73,1469.03,1469.18,9216.0,13548454.0
600519.XSHG,2024-11-29 09:52:00,1469.88,1470.72,1469.28,1470.03,10459.0,15373285.0
600519.XSHG,2024-11-29 09:53:00,1469.66,1470.03,1469.28,1469.28,7456.0,10957794.0
600519.XSHG,2024-11-29 09:54:00,1469.76,1470.74,1469.28,1470.06,6835.0,10048841.0
600519.XSHG,2024-11-29 09:55:00,1470.06,1470.72,1469.76,1469.77,8699.0,12787601.0
600519.XSHG,2024-11-29 09:56:00,1470.72,1470.72,1469.77,1470.71,7042.0,10352621.0
600519.XSHG,2024-11-29 09:57:00,1470.73,1472.07,1469.79,1470.71,9113.0,13407738.0
600519.XSHG,2024-11-29 09:58:00,1470.71,1471.69,1470.71,1470.92,3832.0,5636953.0
600519.XSHG,2024-11-29 09:59:00,1471.64,1471.69,1469.95,1471.65,11909.0,17520879.0
600519.XSHG,2024-11-29 10:00:00,1470.24,1471.65,1469.77,1471.58,5178.0,7616573.0
600519.XSHG,2024-11-29 10:01:00,1471.58,1471.58,1469.76,1469.76,7456.0,10964880.0
600519.XSHG,2024-11-29 10:02:00,1469.81,1470.39,1469.28,1469.28,12634.0,18570554.0
600519.XSHG,2024-11-29 10:03:00,1469.28,1471.58,1469.28,1471.58,18122.0,26645518.0
600519.XSHG,2024-11-29 10:04:00,1471.58,1474.29,1471.58,1473.62,18122.0,26688785.0
600519.XSHG,2024-11-29 10:05:00,1474.58,1476.52,1474.58,1474.97,30341.0,44769545.0
600519.XSHG,2024-11-29 10:06:00,1474.98,1475.02,1473.88,1474.03,8388.0,12367957.0
600519.XSHG,2024-11-29 10:07:00,1474.16,1476.5,1474.13,1476.34,19468.0,28724485.0
600519.XSHG,2024-11-29 10:08:00,1476.47,1476.48,1475.42,1475.56,13876.0,20480924.0
600519.XSHG,2024-11-29 10:09:00,1475.42,1475.42,1474.37,1474.47,4246.0,6262125.0
600519.XSHG,2024-11-29 10:10:00,1474.59,1475.12,1474.59,1474.84,9838.0,14509223.0
600519.XSHG,2024-11-29 10:11:00,1474.77,1475.1,1474.48,1474.48,7559.0,11148512.0
600519.XSHG,2024-11-29 10:12:00,1474.48,1474.48,1473.8,1473.8,5074.0,7479694.0
600519.XSHG,2024-11-29 10:13:00,1473.8,1473.8,1472.54,1473.16,6006.0,8846270.0
600519.XSHG,2024-11-29 10:14:00,1473.17,1474.18,1472.38,1473.35,4971.0,7322761.0
600519.XSHG,2024-11-29 10:15:00,1474.78,1476.12,1474.49,1475.65,19261.0,28415589.0
600519.XSHG,2024-11-29 10:16:00,1476.12,1476.33,1474.17,1474.6,14187.0,20938416.0
600519.XSHG,2024-11-29 10:17:00,1475.56,1475.62,1474.59,1474.59,5178.0,7638640.0
600519.XSHG,2024-11-29 10:18:00,1473.82,1473.82,1471.77,1473.4,6110.0,9002383.0
600519.XSHG,2024-11-29 10:19:00,1473.31,1474.23,1472.96,1472.96,3003.0,4424400.0
600519.XSHG,2024-11-29 10:20:00,1473.04,1473.04,1471.76,1471.76,7559.0,11130387.0
600519.XSHG,2024-11-29 10:21:00,1471.79,1471.79,1470.73,1470.73,8699.0,12797174.0
600519.XSHG,2024-11-29 10:22:00,1470.72,1471.79,1470.45,1471.79,7767.0,11424873.0
600519.XSHG,2024-11-29 10:23:00,1471.71,1473.61,1471.69,1473.51,3417.0,5032612.0
600519.XSHG,2024-11-29 10:24:00,1473.51,1474.48,1472.42,1474.44,4246.0,6255591.0
600519.XSHG,2024-11-29 10:25:00,1472.78,1474.25,1472.76,1472.76,3210.0,4728739.0
600519.XSHG,2024-11-29 10:26:00,1473.62,1473.96,1473.35,1473.35,2382.0,3510084.0
600519.XSHG,2024-11-29 10:27:00,1473.96,1474.58,1473.26,1473.52,7042.0,10378735.0
600519.XSHG,2024-11-29 10:28:00,1473.52,1473.52,1472.88,1472.88,2382.0,3509016.0
600519.XSHG,2024-11-29 10:29:00,1472.88,1473.26,1472.83,1473.04,4178.0,6155006.0
600519.XSHG,2024-11-29 10:30:00,1472.75,1472.75,1471.74,1472.65,5866.0,8637564.0
600519.XSHG,2024-11-29 10:31:00,1472.65,1472.65,1471.69,1472.61,4142.0,6096662.0
600519.XSHG,2024-11-29 10:32:00,1472.62,1472.64,1471.76,1472.64,4349.0,6403480.0
600519.XSHG,2024-11-29 10:33:00,1472.64,1472.69,1471.89,1472.64,4971.0,7319642.0
600519.XSHG,2024-11-29 10:34:00,1472.65,1472.65,1471.98,1472.64,2071.0,3049628.0
600519.XSHG,2024-11-29 10:35:00,1472.66,1472.66,1472.56,1472.56,3728.0,5489924.0
600519.XSHG,2024-11-29 10:36:00,1472.57,1472.66,1471.99,1471.99,7974.0,11741887.0
600519.XSHG,2024-11-29 10:37:00,1471.99,1472.69,1471.99,1472.69,4867.0,7166897.0
600519.XSHG,2024-11-29 10:38:00,1472.66,1473.04,1472.66,1472.71,3410.0,5022083.0
600519.XSHG,2024-11-29 10:39:00,1473.04,1473.24,1472.75,1472.75,3003.0,4423459.0
600519.XSHG,2024-11-29 10:40:00,1473.24,1473.29,1472.7,1472.7,3935.0,5796943.0
600519.XSHG,2024-11-29 10:41:00,1473.51,1474.47,1473.43,1474.37,8284.0,12208711.0
600519.XSHG,2024-11-29 10:42:00,1474.37,1474.37,1473.62,1473.72,3210.0,4730996.0
600519.XSHG,2024-11-29 10:43:00,1473.62,1474.3,1472.85,1472.85,4971.0,7325335.0
600519.XSHG,2024-11-29 10:44:00,1472.73,1472.73,1471.69,1471.81,7559.0,11126990.0
600519.XSHG,2024-11-29 10:45:00,1472.25,1474.37,1472.25,1474.37,5799.0,8545028.0
600519.XSHG,2024-11-29 10:46:00,1474.37,1475.92,1474.37,1475.66,25713.0,37937114.0
600519.XSHG,2024-11-29 10:47:00,1475.75,1475.78,1475.55,1475.56,9527.0,14058297.0
600519.XSHG,2024-11-29 10:48:00,1475.57,1477.27,1475.57,1476.68,24542.0,36240157.0
600519.XSHG,2024-11-29 10:49:00,1477.26,1477.27,1476.48,1476.75,5903.0,8717652.0
600519.XSHG,2024-11-29 10:50:00,1476.75,1476.75,1474.6,1474.7,6110.0,9013279.0
600519.XSHG,2024-11-29 10:51:00,1476.03,1476.03,1474.7,1474.7,5488.0,8096751.0
600519.XSHG,2024-11-29 10:52:00,1474.58,1474.58,1473.61,1473.76,3832.0,5648043.0
600519.XSHG,2024-11-29 10:53:00,1473.75,1474.53,1473.75,1474.53,3935.0,5801280.0
600519.XSHG,2024-11-29 10:54:00,1474.54,1474.7,1474.01,1474.7,5074.0,7482067.0
600519.XSHG,2024-11-29 10:55:00,1474.7,1475.91,1474.59,1474.78,6213.0,9167093.0
600519.XSHG,2024-11-29 10:56:00,1475.56,1475.91,1474.73,1474.75,3314.0,4889385.0
600519.XSHG,2024-11-29 10:57:00,1475.95,1477.2,1475.95,1477.15,15119.0,22324106.0
600519.XSHG,2024-11-29 10:58:00,1477.26,1478.41,1477.26,1478.0,40904.0,60438333.0
600519.XSHG,2024-11-29 10:59:00,1478.34,1478.45,1477.93,1478.45,21746.0,32149070.0
600519.XSHG,2024-11-29 11:00:00,1478.36,1479.42,1477.87,1479.32,36775.0,54393601.0
600519.XSHG,2024-11-29 11:01:00,1479.52,1480.38,1479.52,1479.98,37383.0,55316663.0
600519.XSHG,2024-11-29 11:02:00,1480.0,1480.0,1478.75,1479.41,12219.0,18076699.0
600519.XSHG,2024-11-29 11:03:00,1478.74,1481.62,1478.74,1481.61,31594.0,46775028.0
600519.XSHG,2024-11-29 11:04:00,1481.61,1483.4,1481.61,1483.25,77251.0,114541856.0
600519.XSHG,2024-11-29 11:05:00,1483.24,1483.26,1480.63,1481.74,18743.0,27781132.0
600519.XSHG,2024-11-29 11:06:00,1481.35,1481.5,1479.42,1479.42,10355.0,15336430.0
600519.XSHG,2024-11-29 11:07:00,1479.42,1480.38,1478.57,1479.42,7559.0,11181448.0
600519.XSHG,2024-11-29 11:08:00,1480.58,1480.6,1479.22,1479.48,10563.0,15633149.0
600519.XSHG,2024-11-29 11:09:00,1479.48,1480.27,1479.41,1480.27,7042.0,10418394.0
600519.XSHG,2024-11-29 11:10:00,1480.36,1480.38,1479.51,1480.37,7352.0,10882598.0
600519.XSHG,2024-11-29 11:11:00,1480.38,1482.04,1480.38,1482.04,11702.0,17336832.0
600519.XSHG,2024-11-29 11:12:00,1481.95,1483.28,1481.95,1482.89,19572.0,29020305.0
600519.XSHG,2024-11-29 11:13:00,1482.88,1482.88,1480.22,1480.22,11391.0,16882211.0
600519.XSHG,2024-11-29 11:14:00,1482.11,1482.11,1480.25,1481.92,5178.0,7666599.0
600519.XSHG,2024-11-29 11:15:00,1481.93,1482.07,1480.35,1480.38,5488.0,8131285.0
600519.XSHG,2024-11-29 11:16:00,1481.34,1482.32,1481.34,1482.32,9423.0,13964624.0
600519.XSHG,2024-11-29 11:17:00,1482.32,1483.28,1482.32,1483.28,19986.0,29637931.0
600519.XSHG,2024-11-29 11:18:00,1482.55,1484.61,1482.54,1484.25,36151.0,53635253.0
600519.XSHG,2024-11-29 11:19:00,1484.51,1485.36,1484.26,1485.21,32309.0,47981707.0
600519.XSHG,2024-11-29 11:20:00,1485.21,1485.21,1483.28,1484.91,14083.0,20902452.0
600519.XSHG,2024-11-29 11:21:00,1483.49,1485.08,1483.28,1483.71,9113.0,13524694.0
600519.XSHG,2024-11-29 11:22:00,1483.75,1485.21,1483.75,1485.16,19986.0,29673085.0
600519.XSHG,2024-11-29 11:23:00,1485.16,1487.12,1485.16,1487.12,37590.0,55860457.0
600519.XSHG,2024-11-29 11:24:00,1488.11,1489.07,1487.39,1488.11,45564.0,67788546.0
600519.XSHG,2024-11-29 11:25:00,1488.11,1489.07,1486.18,1489.07,20814.0,30978370.0
600519.XSHG,2024-11-29 11:26:00,1488.68,1491.97,1488.68,1490.09,46496.0,69326227.0
600519.XSHG,2024-11-29 11:27:00,1491.3,1492.94,1491.3,1492.94,29796.0,44458403.0
600519.XSHG,2024-11-29 11:28:00,1492.61,1492.94,1492.1,1492.6,19054.0,28440551.0
600519.XSHG,2024-11-29 11:29:00,1492.91,1496.41,1492.91,1496.41,45784.0,68419439.0
600519.XSHG,2024-11-29 11:30:00,1496.59,1496.69,1493.42,1495.83,35312.0,52827278.0
600519.XSHG,2024-11-29 13:01:00,1495.83,1501.63,1495.8,1501.6,144209.0,215918774.0
600519.XSHG,2024-11-29 13:02:00,1501.61,1501.61,1494.53,1495.09,28788.0,43135542.0
600519.XSHG,2024-11-29 13:03:00,1495.83,1495.83,1492.45,1494.85,35105.0,52439372.0
600519.XSHG,2024-11-29 13:04:00,1494.89,1496.78,1494.87,1494.87,19347.0,28935954.0
600519.XSHG,2024-11-29 13:05:00,1495.83,1497.77,1494.87,1497.56,18629.0,27880112.0
600519.XSHG,2024-11-29 13:06:00,1497.75,1497.75,1494.85,1495.9,22482.0,33631014.0
600519.XSHG,2024-11-29 13:07:00,1496.95,1498.73,1495.9,1498.72,28685.0,42968602.0
600519.XSHG,2024-11-29 13:08:00,1498.64,1498.64,1496.8,1496.87,12219.0,18297646.0
600519.XSHG,2024-11-29 13:09:00,1497.26,1497.27,1495.96,1495.96,21643.0,32391061.0
600519.XSHG,2024-11-29 13:10:00,1495.95,1496.77,1494.1,1494.1,10242.0,15316103.0
600519.XSHG,2024-11-29 13:11:00,1494.1,1494.12,1492.55,1492.55,13773.0,20568803.0
600519.XSHG,2024-11-29 13:12:00,1492.33,1493.9,1492.33,1492.61,20607.0,30763313.0
600519.XSHG,2024-11-29 13:13:00,1492.37,1493.9,1492.37,1493.8,12526.0,18700537.0
600519.XSHG,2024-11-29 13:14:00,1493.13,1493.13,1490.55,1490.55,23093.0,34461972.0
600519.XSHG,2024-11-29 13:15:00,1491.39,1494.29,1490.57,1493.9,17501.0,26128256.0
600519.XSHG,2024-11-29 13:16:00,1493.88,1493.88,1492.29,1493.38,6938.0,10358736.0
600519.XSHG,2024-11-29 13:17:00,1493.01,1493.01,1490.57,1490.57,16879.0,25187882.0
600519.XSHG,2024-11-29 13:18:00,1490.57,1491.93,1490.57,1490.59,8802.0,13124180.0
600519.XSHG,2024-11-29 13:19:00,1490.56,1491.87,1488.31,1491.01,18122.0,27002433.0
600519.XSHG,2024-11-29 13:20:00,1490.82,1491.96,1490.04,1491.78,13462.0,20070429.0
600519.XSHG,2024-11-29 13:21:00,1491.01,1491.87,1489.07,1491.01,10148.0,15127363.0
600519.XSHG,2024-11-29 13:22:00,1489.85,1490.04,1489.07,1489.07,7559.0,11258476.0
600519.XSHG,2024-11-29 13:23:00,1489.07,1489.07,1487.26,1487.26,13576.0,20206210.0
600519.XSHG,2024-11-29 13:24:00,1487.92,1487.92,1487.15,1487.24,9631.0,14323075.0
600519.XSHG,2024-11-29 13:25:00,1487.15,1487.16,1485.98,1486.07,15430.0,22937228.0
600519.XSHG,2024-11-29 13:26:00,1486.06,1486.18,1485.98,1486.18,6938.0,10310615.0
600519.XSHG,2024-11-29 13:27:00,1486.18,1487.14,1486.18,1487.1,16983.0,25250841.0
600519.XSHG,2024-11-29 13:28:00,1487.05,1487.07,1486.99,1487.07,6420.0,9547351.0
600519.XSHG,2024-11-29 13:29:00,1487.06,1487.13,1486.94,1487.13,6317.0,9393380.0
600519.XSHG,2024-11-29 13:30:00,1487.13,1487.19,1487.12,1487.13,10355.0,15399995.0
600519.XSHG,2024-11-29 13:31:00,1487.14,1487.14,1485.87,1485.87,11805.0,17551332.0
600519.XSHG,2024-11-29 13:32:00,1485.7,1485.94,1485.28,1485.36,12944.0,19227885.0
600519.XSHG,2024-11-29 13:33:00,1485.68,1486.51,1485.28,1485.28,8181.0,12155564.0
600519.XSHG,2024-11-29 13:34:00,1485.21,1486.03,1483.38,1483.47,19158.0,28442676.0
600519.XSHG,2024-11-29 13:35:00,1483.3,1483.87,1483.29,1483.76,7663.0,11369689.0
600519.XSHG,2024-11-29 13:36:00,1483.76,1485.09,1483.76,1484.74,11909.0,17673931.0
600519.XSHG,2024-11-29 13:37:00,1484.84,1484.87,1484.15,1484.87,7767.0,11530908.0
600519.XSHG,2024-11-29 13:38:00,1484.79,1484.87,1484.06,1484.15,7145.0,10604872.0
600519.XSHG,2024-11-29 13:39:00,1484.18,1484.26,1484.15,1484.24,5799.0,8607241.0
600519.XSHG,2024-11-29 13:40:00,1484.27,1484.46,1484.25,1484.46,10563.0,15677802.0
600519.XSHG,2024-11-29 13:41:00,1484.36,1485.01,1484.36,1485.01,7974.0,11839460.0
600519.XSHG,2024-11-29 13:42:00,1485.0,1486.38,1484.97,1486.38,12634.0,18770455.0
600519.XSHG,2024-11-29 13:43:00,1486.38,1487.94,1486.38,1487.94,11495.0,17089901.0
600519.XSHG,2024-11-29 13:44:00,1487.95,1488.04,1487.13,1488.04,16051.0,23879470.0
600519.XSHG,2024-11-29 13:45:00,1488.11,1489.07,1488.11,1488.58,8699.0,12948018.0
600519.XSHG,2024-11-29 13:46:00,1487.5,1487.85,1485.54,1486.54,9631.0,14320585.0
600519.XSHG,2024-11-29 13:47:00,1486.59,1487.89,1486.52,1487.89,8709.0,12951501.0
600519.XSHG,2024-11-29 13:48:00,1487.82,1487.87,1486.44,1487.18,5167.0,7684164.0
600519.XSHG,2024-11-29 13:49:00,1487.19,1487.19,1485.48,1485.48,10355.0,15391152.0
600519.XSHG,2024-11-29 13:50:00,1486.23,1486.27,1485.23,1486.23,6835.0,10156498.0
600519.XSHG,2024-11-29 13:51:00,1486.17,1486.41,1485.39,1486.17,7767.0,11542652.0
600519.XSHG,2024-11-29 13:52:00,1486.17,1488.11,1486.17,1486.66,8181.0,12164661.0
600519.XSHG,2024-11-29 13:53:00,1486.66,1487.81,1486.54,1486.59,4453.0,6621561.0
600519.XSHG,2024-11-29 13:54:00,1486.59,1487.61,1485.39,1485.39,6317.0,9388664.0
600519.XSHG,2024-11-29 13:55:00,1485.32,1486.14,1485.22,1485.23,6006.0,8922325.0
600519.XSHG,2024-11-29 13:56:00,1485.22,1487.14,1485.21,1487.14,5074.0,7540983.0
600519.XSHG,2024-11-29 13:57:00,1486.11,1487.48,1485.22,1486.07,7042.0,10469055.0
600519.XSHG,2024-11-29 13:58:00,1486.07,1487.14,1485.22,1487.14,5903.0,8773265.0
600519.XSHG,2024-11-29 13:59:00,1487.14,1487.14,1485.98,1487.13,5695.0,8467614.0
600519.XSHG,2024-11-29 14:00:00,1486.9,1487.14,1485.92,1485.99,6110.0,9082301.0
600519.XSHG,2024-11-29 14:01:00,1486.0,1486.0,1485.82,1485.82,3417.0,5077719.0
600519.XSHG,2024-11-29 14:02:00,1485.8,1485.8,1484.26,1484.26,16569.0,24607510.0
600519.XSHG,2024-11-29 14:03:00,1484.25,1484.34,1484.23,1484.23,7456.0,11066585.0
600519.XSHG,2024-11-29 14:04:00,1484.24,1484.72,1484.23,1484.25,7145.0,10606176.0
600519.XSHG,2024-11-29 14:05:00,1484.64,1485.69,1484.29,1485.69,6731.0,9993865.0
600519.XSHG,2024-11-29 14:06:00,1485.88,1486.9,1485.21,1486.9,4763.0,7077262.0
600519.XSHG,2024-11-29 14:07:00,1486.46,1487.14,1486.39,1486.41,7559.0,11240120.0
600519.XSHG,2024-11-29 14:08:00,1487.14,1487.63,1486.6,1487.63,9527.0,14169057.0
600519.XSHG,2024-11-29 14:09:00,1487.62,1487.75,1487.15,1487.15,5799.0,8626755.0
600519.XSHG,2024-11-29 14:10:00,1487.14,1487.34,1486.63,1487.14,4349.0,6467459.0
600519.XSHG,2024-11-29 14:11:00,1487.14,1487.14,1485.21,1485.97,7559.0,11233252.0
600519.XSHG,2024-11-29 14:12:00,1485.97,1485.97,1482.32,1482.88,26199.0,38870666.0
600519.XSHG,2024-11-29 14:13:00,1482.73,1482.73,1477.54,1477.54,40697.0,60251944.0
600519.XSHG,2024-11-29 14:14:00,1477.54,1478.32,1477.51,1477.9,21229.0,31373467.0
600519.XSHG,2024-11-29 14:15:00,1477.59,1477.59,1475.56,1476.6,38315.0,56587069.0
600519.XSHG,2024-11-29 14:16:00,1476.59,1477.34,1475.63,1475.63,22368.0,33026899.0
600519.XSHG,2024-11-29 14:17:00,1475.71,1477.05,1475.56,1477.05,15430.0,22772145.0
600519.XSHG,2024-11-29 14:18:00,1477.06,1477.06,1474.73,1474.79,41215.0,60814484.0
600519.XSHG,2024-11-29 14:19:00,1474.69,1477.06,1474.69,1477.06,12012.0,17727533.0
600519.XSHG,2024-11-29 14:20:00,1477.37,1477.84,1477.31,1477.52,10459.0,15452504.0
600519.XSHG,2024-11-29 14:21:00,1477.5,1477.5,1476.46,1476.71,9527.0,14070550.0
600519.XSHG,2024-11-29 14:22:00,1476.76,1477.27,1476.67,1477.27,7042.0,10399120.0
600519.XSHG,2024-11-29 14:23:00,1477.27,1477.27,1476.6,1476.6,7767.0,11470251.0
600519.XSHG,2024-11-29 14:24:00,1476.66,1476.66,1476.54,1476.56,3728.0,5504677.0
600519.XSHG,2024-11-29 14:25:00,1476.57,1476.57,1474.72,1474.72,29306.0,43235448.0
600519.XSHG,2024-11-29 14:26:00,1474.72,1474.93,1474.7,1474.9,8181.0,12064455.0
600519.XSHG,2024-11-29 14:27:00,1474.71,1474.9,1474.59,1474.9,19572.0,28861315.0
600519.XSHG,2024-11-29 14:28:00,1475.06,1476.12,1475.06,1476.12,7974.0,11765022.0
600519.XSHG,2024-11-29 14:29:00,1476.12,1476.52,1476.12,1476.52,6627.0,9783719.0
600519.XSHG,2024-11-29 14:30:00,1476.32,1476.62,1476.32,1476.59,7870.0,11620719.0
600519.XSHG,2024-11-29 14:31:00,1476.59,1477.45,1476.59,1477.45,10045.0,14833468.0
600519.XSHG,2024-11-29 14:32:00,1477.44,1477.48,1476.71,1477.46,9216.0,13615439.0
600519.XSHG,2024-11-29 14:33:00,1477.47,1479.32,1477.47,1479.31,5799.0,8572455.0
600519.XSHG,2024-11-29 14:34:00,1479.31,1480.37,1479.29,1479.43,9652.0,14282404.0
600519.XSHG,2024-11-29 14:35:00,1480.0,1480.0,1478.08,1479.2,9402.0,13905373.0
600519.XSHG,2024-11-29 14:36:00,1478.34,1479.2,1478.34,1478.4,8077.0,11942745.0
600519.XSHG,2024-11-29 14:37:00,1478.5,1478.5,1478.19,1478.22,3417.0,5051777.0
600519.XSHG,2024-11-29 14:38:00,1478.32,1478.32,1476.52,1476.52,12116.0,17899298.0
600519.XSHG,2024-11-29 14:39:00,1476.52,1476.56,1476.42,1476.42,5903.0,8715167.0
600519.XSHG,2024-11-29 14:40:00,1476.47,1477.66,1476.47,1477.66,9631.0,14224025.0
600519.XSHG,2024-11-29 14:41:00,1477.66,1478.14,1477.66,1478.07,6006.0,8876709.0
600519.XSHG,2024-11-29 14:42:00,1478.13,1478.13,1477.06,1477.88,7352.0,10864824.0
600519.XSHG,2024-11-29 14:43:00,1477.51,1477.51,1477.37,1477.48,9009.0,13310895.0
600519.XSHG,2024-11-29 14:44:00,1477.48,1477.97,1477.47,1477.47,9018.0,13324083.0
600519.XSHG,2024-11-29 14:45:00,1477.42,1477.42,1477.22,1477.24,8802.0,13003841.0
600519.XSHG,2024-11-29 14:46:00,1477.87,1477.87,1476.47,1476.53,15732.0,23234380.0
600519.XSHG,2024-11-29 14:47:00,1476.48,1476.48,1475.56,1475.56,17604.0,25980851.0
600519.XSHG,2024-11-29 14:48:00,1475.56,1475.57,1475.12,1475.56,12944.0,19099079.0
600519.XSHG,2024-11-29 14:49:00,1475.72,1475.87,1475.72,1475.83,7870.0,11614258.0
600519.XSHG,2024-11-29 14:50:00,1475.86,1475.91,1475.76,1475.85,12116.0,17881207.0
600519.XSHG,2024-11-29 14:51:00,1475.82,1475.92,1475.82,1475.92,8616.0,12715763.0
600519.XSHG,2024-11-29 14:52:00,1476.07,1476.47,1475.99,1475.99,18205.0,26872744.0
600519.XSHG,2024-11-29 14:53:00,1475.74,1476.32,1475.57,1476.32,21539.0,31787867.0
600519.XSHG,2024-11-29 14:54:00,1476.47,1476.57,1475.58,1476.39,20607.0,30421134.0
600519.XSHG,2024-11-29 14:55:00,1476.07,1476.52,1476.04,1476.1,16569.0,24461290.0
600519.XSHG,2024-11-29 14:56:00,1476.0,1476.0,1475.57,1475.57,20939.0,30898494.0
600519.XSHG,2024-11-29 14:57:00,1475.63,1476.31,1475.61,1475.75,18433.0,27201709.0
600519.XSHG,2024-11-29 14:58:00,1475.75,1475.75,1475.75,1475.75,0.0,0.0
600519.XSHG,2024-11-29 14:59:00,1475.75,1475.75,1475.75,1475.75,0.0,0.0
600519.XSHG,2024-11-29 15:00:00,1473.37,1473.37,1473.37,1473.37,109353.0,161118144.0
600519.XSHG,2024-12-02 09:31:00,1473.62,1473.62,1466.67,1466.96,98377.0,144796309.0
600519.XSHG,2024-12-02 09:32:00,1466.54,1467.08,1463.1,1466.6,75077.0,109983700.0
600519.XSHG,2024-12-02 09:33:00,1465.88,1466.3,1465.54,1466.21,24449.0,35841090.0
600519.XSHG,2024-12-02 09:34:00,1466.32,1467.82,1466.32,1467.71,21953.0,32213750.0
600519.XSHG,2024-12-02 09:35:00,1466.48,1466.66,1465.59,1466.07,34276.0,50249936.0
600519.XSHG,2024-12-02 09:36:00,1466.21,1467.68,1466.21,1466.96,21229.0,31138102.0
600519.XSHG,2024-12-02 09:37:00,1466.79,1466.81,1465.92,1466.21,22057.0,32347757.0
600519.XSHG,2024-12-02 09:38:00,1465.91,1465.91,1463.48,1464.15,49292.0,72182781.0
600519.XSHG,2024-12-02 09:39:00,1463.84,1465.54,1463.84,1465.54,11080.0,16229176.0
600519.XSHG,2024-12-02 09:40:00,1466.78,1469.51,1466.78,1467.13,18433.0,27052131.0
600519.XSHG,2024-12-02 09:41:00,1465.95,1469.24,1465.95,1469.18,10045.0,14746699.0
600519.XSHG,2024-12-02 09:42:00,1469.18,1471.69,1468.7,1471.69,12219.0,17961349.0
600519.XSHG,2024-12-02 09:43:00,1470.87,1471.68,1470.03,1470.03,9941.0,14621580.0
600519.XSHG,2024-12-02 09:44:00,1470.73,1473.47,1469.76,1473.47,18433.0,27126147.0
600519.XSHG,2024-12-02 09:45:00,1473.47,1473.47,1471.78,1471.78,10770.0,15858089.0
600519.XSHG,2024-12-02 09:46:00,1471.83,1473.47,1471.69,1471.69,12012.0,17686435.0
600519.XSHG,2024-12-02 09:47:00,1471.7,1472.19,1470.15,1471.66,13358.0,19657374.0
600519.XSHG,2024-12-02 09:48:00,1470.35,1475.56,1470.35,1475.08,16776.0,24727738.0
600519.XSHG,2024-12-02 09:49:00,1475.44,1475.5,1474.4,1475.5,13358.0,19699937.0
