timestamp,equity,cash,position_value,realized_pnl,ETCUSDT,APTUSDT,ARBUSDT,BTC_USDT
2025-12-06 12:45:00,996353.98,1297473.60,-301119.62,297473.60,0.000000,0.216000,0.000000,-0.518221
2025-12-06 13:00:00,997329.26,1298870.77,-301541.51,298870.77,0.000000,0.216000,0.000000,-0.518349
2025-12-06 13:15:00,997203.26,1298834.91,-301631.65,298834.91,0.000000,0.216000,0.000000,-0.518478
2025-12-06 13:30:00,996243.08,1297714.27,-301471.19,297714.27,0.000000,0.216000,0.000000,-0.518608
2025-12-06 13:45:00,996646.98,1298366.61,-301719.63,298366.61,0.000000,0.216000,0.000000,-0.518735
2025-12-06 14:00:00,996975.13,1298922.24,-301947.11,298922.24,0.000000,0.216000,0.000000,-0.518863
2025-12-06 14:15:00,997611.29,1299875.51,-302264.22,299875.51,0.000000,0.216000,0.000000,-0.518988
2025-12-06 14:30:00,998353.01,1300963.46,-302610.46,300963.46,0.000000,0.216000,0.000000,-0.519109
2025-12-06 14:45:00,999994.01,999994.01,0.00,-5.99,0.000000,0.000000,0.000000,-0.000000
2025-12-06 15:00:00,999994.01,999994.01,0.00,-5.99,0.000000,0.000000,0.000000,-0.000000
2025-12-06 15:15:00,999994.01,999994.01,0.00,-5.99,0.000000,0.000000,0.000000,-0.000000
2025-12-06 15:30:00,999994.01,999994.01,0.00,-5.99,0.000000,0.000000,0.000000,-0.000000
2025-12-06 15:45:00,999994.01,999994.01,0.00,-5.99,0.000000,0.000000,0.000000,-0.000000
2025-12-06 22:15:00,999314.68,504650.15,494664.53,-495349.85,-0.216000,0.000000,-0.216000,0.926667
2025-12-06 22:30:00,998474.57,504553.95,493920.62,-495446.05,-0.216000,0.000000,-0.216000,0.926675
2025-12-06 22:45:00,998972.19,504794.87,494177.32,-495205.13,-0.216000,0.000000,-0.216000,0.926685
2025-12-06 23:00:00,998926.69,504762.59,494164.10,-495237.41,-0.216000,0.000000,-0.216000,0.926695
2025-12-06 23:15:00,997554.01,504063.49,493490.52,-495936.51,-0.216000,0.000000,-0.216000,0.926700
