open_time,strategy_net,strategy_gross,turnover,costs,ew_bh
2024-02-06 20:00:00+00:00,-0.0008295183433249802,-0.0004839185281063578,1.151999384062075,0.00034559981521862246,-0.0030738280526307173
2024-02-07 00:00:00+00:00,0.0074412102290057295,0.007864413075964489,1.4106761565291988,0.0004232028469587596,-0.0019030589177625522
2024-02-07 04:00:00+00:00,-0.0012854724240403813,-0.0007268551196142862,1.8620576814203171,0.0005586173044260951,-0.005043660583859202
2024-02-07 08:00:00+00:00,0.0005010967411361514,0.0008822848788224243,1.2706271256209098,0.00038118813768627294,-0.0003482000976914247
2024-02-07 12:00:00+00:00,0.004843915520346856,0.005326343514124835,1.6080933125932633,0.0004824279937779789,0.005061915629806761
2024-02-07 16:00:00+00:00,0.003780502632418193,0.00424551021237236,1.5500252665138905,0.00046500757995416713,0.019052313077149007
2024-02-07 20:00:00+00:00,0.008542210015370512,0.009051284649652509,1.6969154476066541,0.0005090746342819962,0.01139106809547829
2024-02-08 00:00:00+00:00,-0.001437615484722624,-0.0009598837410343509,1.592439145627577,0.0004777317436882731,0.007414141297131497
2024-02-08 04:00:00+00:00,-0.0024980227325893563,-0.0020808509818122456,1.3905725025903688,0.0004171717507771106,-0.004842806835236726
2024-02-08 08:00:00+00:00,0.001286483691332714,0.0016097861916105284,1.077675000926048,0.0003233025002778144,-0.0004922079105333018
2024-02-08 12:00:00+00:00,-0.0008138404987887803,-0.00034669713891627473,1.557144532908352,0.00046714335987250554,0.014143201827173905
2024-02-08 16:00:00+00:00,-0.0005075798750199271,-7.474920660009703e-05,1.4427688947327673,0.00043283066841983016,-0.012568116575881161
2024-02-08 20:00:00+00:00,0.00038888499540299716,0.0008632762838932326,1.5813042949674514,0.0004743912884902354,0.0011413371002966766
2024-02-09 00:00:00+00:00,0.0009591952475759706,0.0014364342198213108,1.590796574151134,0.00047723897224534017,0.01107908032199667
2024-02-09 04:00:00+00:00,0.004947688447527348,0.005393047355202803,1.4845296922515168,0.000445358907675455,0.0016584668054819645
2024-02-09 08:00:00+00:00,0.0011943716638752387,0.0017498217464990945,1.851500275412853,0.0005554500826238559,0.00553474419050887
2024-02-09 12:00:00+00:00,0.007047822627287174,0.0075616897119643155,1.7128902822571388,0.0005138670846771416,0.00938001495553921
2024-02-09 16:00:00+00:00,-0.006067705265529196,-0.005609224835356927,1.5282681005742318,0.0004584804301722695,0.004011962147176884
2024-02-09 20:00:00+00:00,0.0015542719001006727,0.0019061644062536097,1.1729750205097897,0.0003518925061529369,0.006051984601123596
2024-02-10 00:00:00+00:00,-0.00822413163321586,-0.007732874829160262,1.6375226801853322,0.0004912568040555996,0.011047218197118291
2024-02-10 04:00:00+00:00,0.003092157915459547,0.0033981537733689168,1.0199861930312328,0.00030599585790936983,-0.008351320154881617
2024-02-10 08:00:00+00:00,0.0015915634655022295,0.002067792371761271,1.587429687530138,0.0004762289062590413,-0.012303385872776436
2024-02-10 12:00:00+00:00,0.00031256273368832223,0.0007334311929062616,1.402894864059798,0.00042086845921793936,0.007247896671684736
2024-02-10 16:00:00+00:00,-0.0009572264688473541,-0.0005147556689359928,1.4749026663712044,0.00044247079991136125,0.0021626246974290643
2024-02-10 20:00:00+00:00,-0.0034562361645136294,-0.0030252715781684102,1.4365486211507303,0.00043096458634521906,0.004656882891809276
2024-02-11 00:00:00+00:00,-0.003563218401097491,-0.0032428210290565934,1.0679912401363265,0.0003203973720408979,0.013991779185830153
2024-02-11 04:00:00+00:00,-0.0039111412583790394,-0.0035318895534993044,1.2641723495991173,0.00037925170487973514,0.005975031757030644
2024-02-11 08:00:00+00:00,-0.006245909711950427,-0.0057907573674751975,1.5171744815840957,0.0004551523444752287,-0.002272406706738078
2024-02-11 12:00:00+00:00,0.0014227459332477608,0.0017686651702069848,1.1530641231974137,0.0003459192369592241,-0.010857306542514952
2024-02-11 16:00:00+00:00,0.0014504418823714674,0.001934550275496927,1.6136946437515327,0.0004841083931254598,-0.0015792738054081865
2024-02-11 20:00:00+00:00,-0.0019454543253378327,-0.001467359207606008,1.593650392439416,0.0004780951177318248,-0.005484286939500701
2024-02-12 00:00:00+00:00,0.000188447822182267,0.0006226907861834551,1.4474765466706272,0.0004342429640011881,-0.0037696464145291746
2024-02-12 04:00:00+00:00,0.0022854178821773304,0.002721398784740893,1.4532696752118743,0.0004359809025635623,0.0002982236312798416
2024-02-12 08:00:00+00:00,-0.004933623904183241,-0.0044053791236597145,1.7608159350784216,0.0005282447805235264,-0.0053995065096293406
2024-02-12 12:00:00+00:00,0.0050121486516964105,0.005358580512330302,1.154772868779639,0.0003464318606338917,0.031110798825951313
2024-02-12 16:00:00+00:00,-0.0007048755153661681,-0.00022251388454234554,1.6078721027460756,0.00048236163082382265,0.00965233080360598
2024-02-12 20:00:00+00:00,-0.005217728717845765,-0.00480637990669551,1.3711627038341834,0.00041134881115025495,0.006972429343639436
2024-02-13 00:00:00+00:00,-0.0029836397767580426,-0.00269603164790983,0.9586937628273743,0.0002876081288482123,-0.010392619479034653
2024-02-13 04:00:00+00:00,-0.0013171863703234908,-0.0008917183901962535,1.4182266004241249,0.0004254679801272374,0.009140670860778894
2024-02-13 08:00:00+00:00,0.0023239527835666562,0.00267277501230613,1.162740762464913,0.0003488222287394739,0.002421917437740751
2024-02-13 12:00:00+00:00,-0.0015141848156034355,-0.0010390760614397978,1.583695847212126,0.0004751087541636378,-0.020464873361282384
2024-02-13 16:00:00+00:00,0.005191311935841162,0.00557400787907717,1.2756531441200274,0.0003826959432360082,0.002052267842028205
2024-02-13 20:00:00+00:00,-0.00015493261266541318,0.0003435158872342522,1.6614949996655515,0.0004984484998996654,0.006804960468950797
2024-02-14 00:00:00+00:00,0.0022118165455218457,0.0026539270715492287,1.4737017534246108,0.0004421105260273832,0.001251389980086951
2024-02-14 04:00:00+00:00,-9.079465171098287e-05,0.000367028447249076,1.5260769965335297,0.00045782309896005884,0.008010918707810743
2024-02-14 08:00:00+00:00,0.004650121870792799,0.0050634723437629385,1.3778349099004648,0.0004133504729701394,0.024694269688711416
2024-02-14 12:00:00+00:00,0.0032905719738993756,0.003797316408596616,1.6891481156574684,0.0005067444346972405,-0.005613678114311173
2024-02-14 16:00:00+00:00,-0.004055954980383442,-0.0036200126694415123,1.453141036473099,0.0004359423109419297,0.003639308002624549
2024-02-14 20:00:00+00:00,0.003378251550008592,0.0037491380074203503,1.2362881913725272,0.0003708864574117581,0.002346097830736954
2024-02-15 00:00:00+00:00,0.003852352392858894,0.004337891084446971,1.6184623052935898,0.0004855386915880769,0.012415537720625007
2024-02-15 04:00:00+00:00,-0.0030173772258466638,-0.002530286144108694,1.623636939126567,0.00048709108173797006,-0.010450238417349926
2024-02-15 08:00:00+00:00,-0.0010267144051201512,-0.0006503689700254158,1.2544847836491182,0.0003763454350947354,0.010348855247602606
2024-02-15 12:00:00+00:00,-0.005245655937653297,-0.0048545919797385855,1.3035465263823716,0.00039106395791471145,0.0001802647799870964
2024-02-15 16:00:00+00:00,0.003917581740658274,0.004243850765224962,1.0875634152222926,0.00032626902456668773,0.0022515158508950093
2024-02-15 20:00:00+00:00,-0.007156807059078633,-0.006691450770078026,1.5511876300020224,0.0004653562890006067,-0.002946382268354818
2024-02-16 00:00:00+00:00,0.0014646755586167506,0.0017634537568972557,0.9959273276016833,0.000298778198280505,0.008535132166993113
2024-02-16 04:00:00+00:00,-0.003997084700870381,-0.0035463553235901162,1.5024312576008843,0.0004507293772802652,-0.012898067596455287
2024-02-16 08:00:00+00:00,0.0002884586142474945,0.0006939621921162591,1.351678592895882,0.0004055035778687646,0.0032706307184649803
2024-02-16 12:00:00+00:00,-0.00047250838521365563,-4.93569036416671e-05,1.4105049385732953,0.00042315148157198853,-0.02235754987800987
2024-02-16 16:00:00+00:00,0.005545873382327193,0.0060148132614542054,1.5631329304233743,0.00046893987912701227,-0.0026139943865126896
2024-02-16 20:00:00+00:00,-0.001250060276536961,-0.0007807719472059566,1.5642944311033482,0.0004692883293310044,0.014123464416752208
2024-02-17 00:00:00+00:00,-0.000942106283415269,-0.0005338822657937192,1.3607467254051657,0.0004082240176215497,-0.007591555893710555
2024-02-17 04:00:00+00:00,0.0006248624823845072,0.0010477378225050083,1.409584467068337,0.00042287534012050106,0.0033968354149288495
2024-02-17 08:00:00+00:00,-0.00010284290988861434,0.00039161641393148697,1.6481977460670045,0.0004944593238201013,-0.009366151990503972
2024-02-17 12:00:00+00:00,0.0016752461752631443,0.0021035530532491865,1.4276895932868072,0.00042830687798604215,-0.015868696164065964
2024-02-17 16:00:00+00:00,0.00011448244593692568,0.0005318158119194721,1.3911112199418216,0.00041733336598254644,0.011333439818301731
2024-02-17 20:00:00+00:00,-0.0005026504123228253,-5.052997599457542e-05,1.507068121094166,0.0004521204363282498,0.01012042741844256
2024-02-18 00:00:00+00:00,-0.00937176346578659,-0.008917170561213708,1.5153096819096095,0.00045459290457288277,-0.003648612613897177
2024-02-18 04:00:00+00:00,0.0018026526071470094,0.0020006506711659684,0.6599935467298634,0.000197998064018959,0.009446988122642375
2024-02-18 08:00:00+00:00,0.0030209948253610043,0.0034560085386180863,1.4500457108569396,0.0004350137132570818,0.007916372181002319
2024-02-18 12:00:00+00:00,-0.0009805716058457843,-0.0005208357157897861,1.532452966853327,0.0004597358900559981,0.0008350491478263683
2024-02-18 16:00:00+00:00,-0.002616715665591295,-0.002193935418725178,1.4092674895537236,0.00042278024686611705,0.004662856981437254
2024-02-18 20:00:00+00:00,-0.004610517784086051,-0.004235619961909513,1.2496594072551257,0.0003748978221765377,0.0035773063246926835
2024-02-19 00:00:00+00:00,0.0014902873832170823,0.0017821983440032218,0.9730365359537986,0.00029191096078613955,-0.0002149947979356565
2024-02-19 04:00:00+00:00,0.00941000690431372,0.009915843685605632,1.6861226043063762,0.0005058367812919129,0.014940213448200335
2024-02-19 08:00:00+00:00,-0.0011443097180088109,-0.0006762339315120569,1.560252621655847,0.00046807578649675404,-0.0024649558729808617
2024-02-19 12:00:00+00:00,-0.00042260906285958565,-1.9773588672024323e-05,1.342784913958538,0.00040283547418756133,-0.0054668286153941
2024-02-19 16:00:00+00:00,0.001217530275649921,0.0016567234784028958,1.4639773425099158,0.0004391932027529747,0.0007186472018755134
2024-02-19 20:00:00+00:00,4.34472136103325e-05,0.0005047851228089644,1.5377930306621064,0.0004613379091986319,0.007618016621109091
2024-02-20 00:00:00+00:00,0.005370338435325179,0.005796211944243868,1.4195783630622942,0.00042587350891868823,-0.0177389623171897
2024-02-20 04:00:00+00:00,0.0012326282227672842,0.0017576971200631572,1.7502296576529102,0.000525068897295873,0.0064649960910646434
2024-02-20 08:00:00+00:00,0.0036735353563958585,0.004100051145955064,1.421719298530687,0.0004265157895592061,-0.0021205377127978347
2024-02-20 12:00:00+00:00,-0.005573089431790148,-0.005002851862446627,1.900791897811735,0.0005702375693435205,-0.025317369700872557
2024-02-20 16:00:00+00:00,-0.009119590262393206,-0.008712331654099946,1.357528694310869,0.0004072586082932607,0.012233266462782156
2024-02-20 20:00:00+00:00,0.00552668288648762,0.00585247967603672,1.085989298497002,0.0003257967895491006,0.010720881251150997
2024-02-21 00:00:00+00:00,-0.002642741004920889,-0.002209081941875928,1.4455302101498697,0.0004336590630449609,-0.014795139493988304
2024-02-21 04:00:00+00:00,-0.005761395907641559,-0.005362788229158464,1.3286922616103163,0.00039860767848309483,-0.01952332805875348
2024-02-21 08:00:00+00:00,-0.008555888060466548,-0.00812748976619924,1.427994314224361,0.00042839829426730825,-0.016932185295179192
2024-02-21 12:00:00+00:00,-0.003436467816906945,-0.0031526947993417882,0.9459100585505233,0.000283773017565157,0.0053748598512326625
2024-02-21 16:00:00+00:00,0.0028253136398321563,0.003229782641515647,1.3482300056116365,0.00040446900168349093,-0.00820759582128581
2024-02-21 20:00:00+00:00,0.00793875589500242,0.008367258168514316,1.4283409117063182,0.0004285022735118954,0.0226296127384936
2024-02-22 00:00:00+00:00,-0.0030798169009196405,-0.002615725316519026,1.546971948002049,0.0004640915844006146,-0.012831724609215903
2024-02-22 04:00:00+00:00,0.00893445876469435,0.009354836817906005,1.401260177372183,0.0004203780532116548,0.018239386767106642
2024-02-22 08:00:00+00:00,0.001783863442499035,0.0023311373837617065,1.8242464708755726,0.0005472739412626717,-0.002864879975867328
2024-02-22 12:00:00+00:00,0.002100146983050057,0.0025591281065201225,1.529937078233552,0.00045898112347006557,-0.0016238289241468867
2024-02-22 16:00:00+00:00,-0.005279468674383539,-0.00477369522197842,1.6859115080170644,0.0005057734524051193,0.0009190297202387111
2024-02-22 20:00:00+00:00,-0.0024220180995603953,-0.002042223154234493,1.2659831510863409,0.0003797949453259022,-0.007628851504295016
2024-02-23 00:00:00+00:00,0.0007837351223695988,0.0011306254349331686,1.1563010418785662,0.00034689031256356984,-0.008974607235689058
2024-02-23 04:00:00+00:00,0.0020653721960248424,0.002558900827085514,1.6450954368689061,0.0004935286310606718,0.0002952224876531044
2024-02-23 08:00:00+00:00,0.003823681793989628,0.004258146026292941,1.4482141076777097,0.0004344642323033129,-0.0006334265327978996
2024-02-23 12:00:00+00:00,0.0010076095898722166,0.0014966773604491194,1.6302259019230096,0.0004890677705769029,-0.009437749294744684
2024-02-23 16:00:00+00:00,-0.005513770527231706,-0.005081515206580198,1.440851068838357,0.000432255320651507,0.012451078513744574
2024-02-23 20:00:00+00:00,0.005406320313102141,0.005765516793138089,1.1973216001198295,0.0003591964800359488,-0.003791340622070329
2024-02-24 00:00:00+00:00,0.004287287900391198,0.004798821043476028,1.705110476949433,0.0005115331430848299,0.0004649433298470014
2024-02-24 04:00:00+00:00,0.00022770648579518277,0.0007521022779422051,1.7479859738234078,0.0005243957921470223,0.017115268347561465
2024-02-24 08:00:00+00:00,0.0005311326646195598,0.0009633521133933599,1.4407314959126671,0.0004322194487738001,0.002622655374421575
2024-02-24 12:00:00+00:00,0.0012090325909687929,0.0016333324842597481,1.4143329776365177,0.00042429989329095526,-0.0023623913362219064
2024-02-24 16:00:00+00:00,-0.0007209207475794467,-0.00029746453172107147,1.4115207195279176,0.00042345621585837523,0.013218606444126882
2024-02-24 20:00:00+00:00,-0.0030932671207391325,-0.0026171480593648877,1.5870635379141496,0.0004761190613742448,0.000744110832887769
2024-02-25 00:00:00+00:00,0.0062895965267977,0.0067134977854187376,1.4130041954034591,0.0004239012586210377,-0.002480173825457621
2024-02-25 04:00:00+00:00,0.001366910754046138,0.0018545996871492864,1.6256297770104946,0.00048768893310314836,0.0025241222361407486
2024-02-25 08:00:00+00:00,0.002303859913919425,0.0026750326513319306,1.2372424580416852,0.00037117273741250553,-0.004788571213349557
2024-02-25 12:00:00+00:00,0.00018311661699201107,0.0006122627730140034,1.4304871867399747,0.00042914615602199235,0.003162020354035821
2024-02-25 16:00:00+00:00,0.0053057848326054265,0.005750759278036338,1.4832481514363711,0.0004449744454309113,0.0077231273148862245
2024-02-25 20:00:00+00:00,-0.00047269602730703076,3.510387587961567e-05,1.692666343955488,0.0005077999031866464,0.006358043572907139
2024-02-26 00:00:00+00:00,-0.0008714543062047798,-0.000459637402865256,1.3727230111317459,0.00041181690333952375,-0.006489532964443663
2024-02-26 04:00:00+00:00,0.009117647907467044,0.009520378063344305,1.3424338529242028,0.0004027301558772608,-0.0011545678563952408
2024-02-26 08:00:00+00:00,0.0009179967185627262,0.0014171913944070666,1.6639822528144683,0.0004991946758443405,-0.011316305245318884
2024-02-26 12:00:00+00:00,0.00016444210386194633,0.0005684217911141644,1.3465989575073936,0.00040397968725221803,0.03517419390428345
2024-02-26 16:00:00+00:00,0.0061952933243198385,0.00652151221686991,1.087396308500239,0.00032621889255007164,0.0183957237896239
2024-02-26 20:00:00+00:00,0.002155122681955746,0.002626569090760732,1.5714880293499538,0.0004714464088049861,0.0028545198206928793
2024-02-27 00:00:00+00:00,0.0013129551665037819,0.0017277948854765718,1.3827990632426328,0.0004148397189727898,9.977705176700269e-05
2024-02-27 04:00:00+00:00,0.003778104176816017,0.004244512355318949,1.5546939283431072,0.00046640817850293213,-0.004598011823802517
2024-02-27 08:00:00+00:00,-0.011170171242229144,-0.010696288936786882,1.579607684807538,0.00047388230544226134,0.009823076171362374
2024-02-27 12:00:00+00:00,-0.014039411068004727,-0.013810682027901696,0.7624301336767707,0.0002287290401030312,-0.01540129395105451
2024-02-27 16:00:00+00:00,-0.007883987796312898,-0.007565174005826527,1.0627126349545724,0.00031881379048637166,0.010607959978961546
2024-02-27 20:00:00+00:00,0.009220418049582282,0.009526746356384988,1.0210943560090213,0.00030632830680270637,0.002610682285581328
2024-02-28 00:00:00+00:00,-0.0009233416614104816,-0.00039450903611638145,1.7627754176470003,0.0005288326252941,-0.0073344811963122186
2024-02-28 04:00:00+00:00,0.0023508222268885793,0.0027270094897355814,1.2539575428233398,0.0003761872628470019,0.011955657768417019
2024-02-28 08:00:00+00:00,-0.0310861177747451,-0.0306068538295385,1.5975464840220053,0.00047926394520660153,0.012977852683364443
2024-02-28 12:00:00+00:00,0.01655205240056162,0.016830341460049116,0.9276301982916523,0.00027828905948749564,0.012685979656656632
2024-02-28 16:00:00+00:00,-0.0019755552224896846,-0.0015162911408673823,1.530880272074341,0.00045926408162230226,-0.0175441084786817
2024-02-28 20:00:00+00:00,0.002117407683747351,0.0025547053823120293,1.4576589952155952,0.0004372976985646785,0.02572633438841731
2024-02-29 00:00:00+00:00,-0.0007965676785195568,-0.00026362759966922856,1.7764669295010942,0.0005329400788503283,0.018302115107074312
2024-02-29 04:00:00+00:00,-0.010423139954603478,-0.010007869918457238,1.3842334538207988,0.0004152700361462396,0.013872737387756328
2024-02-29 08:00:00+00:00,0.0014620152348149566,0.0018136135248407728,1.171994300086054,0.00035159829002581614,0.012990361284204884
2024-02-29 12:00:00+00:00,-0.0031887920873328616,-0.002697501295987307,1.6376359711518487,0.0004912907913455545,0.003022501260782178
2024-02-29 16:00:00+00:00,0.008978033624365417,0.009326649842041583,1.1620540589205557,0.0003486162176761667,-0.010604753458980976
2024-02-29 20:00:00+00:00,-0.0014808228314955828,-0.0010437521602068745,1.4569022376290282,0.0004370706712887084,-0.03312250890959038
2024-03-01 00:00:00+00:00,0.0008454613725682512,0.0012694634071511298,1.4133401152762621,0.0004240020345828786,0.020146562149290285
2024-03-01 04:00:00+00:00,0.005560195814927722,0.006008570458173461,1.4945821441524636,0.00044837464324573904,-0.004855423148287391
2024-03-01 08:00:00+00:00,0.006836769973790808,0.007365087435927103,1.761058207120984,0.0005283174621362951,0.009082493449910235
2024-03-01 12:00:00+00:00,0.003934610886837201,0.004525084697385305,1.9682460351603495,0.0005904738105481048,-0.007692631176756513
2024-03-01 16:00:00+00:00,-0.014359832696837806,-0.013879399601835332,1.6014436500082472,0.0004804330950024741,0.00877118767335788
2024-03-01 20:00:00+00:00,-0.004995921352946917,-0.004685653956496436,1.0342246548349372,0.00031026739645048114,0.015648008816511478
2024-03-02 00:00:00+00:00,-0.007276175471783408,-0.0068316304041176786,1.481816892219097,0.0004445450676657291,0.022856108479653907
2024-03-02 04:00:00+00:00,0.014566147941259723,0.014959010560303299,1.309542063478589,0.00039286261904357666,0.0013813135717396115
2024-03-02 08:00:00+00:00,0.012591510004088518,0.013088769612419015,1.6575320277683219,0.0004972596083304965,-0.0045932254503394465
2024-03-02 12:00:00+00:00,0.007015799049810825,0.007552832052101704,1.7901100076362624,0.0005370330022908787,0.001148259964245286
2024-03-02 16:00:00+00:00,0.0034054432831773333,0.003906888891856051,1.6714853622623915,0.0005014456086787174,0.011608489106424692
2024-03-02 20:00:00+00:00,0.0019454401450064297,0.002448366809102098,1.6764222136522275,0.0005029266640956682,0.011641136009712257
2024-03-03 00:00:00+00:00,0.007236218051597321,0.007645987589545572,1.365898459827504,0.00040976953794825114,0.0020671827726031653
2024-03-03 04:00:00+00:00,0.0007658766551303239,0.0012295663077274118,1.5456321753236266,0.00046368965259708795,-0.038845731619334856
2024-03-03 08:00:00+00:00,0.00611321687485765,0.006535407960254506,1.4073036179895193,0.00042219108539685575,0.015136234343717829
2024-03-03 12:00:00+00:00,0.005914603155667044,0.0063921143200679036,1.591703881336197,0.00047751116440085904,0.005743189449029335
2024-03-03 16:00:00+00:00,0.00023686617306150438,0.0007082692714300308,1.5713436612284215,0.0004714030983685264,0.010915408516372816
2024-03-03 20:00:00+00:00,-0.008940516972973767,-0.008544602056638593,1.3197163877839135,0.000395914916335174,0.0013615419420598667
2024-03-04 00:00:00+00:00,-0.006229436585864737,-0.005902932302726428,1.0883476104610308,0.0003265042831383092,0.00032692298382215845
2024-03-04 04:00:00+00:00,-0.005756461160397576,-0.00540625262808188,1.1673617743856544,0.00035020853231569626,0.012450629040424077
2024-03-04 08:00:00+00:00,0.004840443531972684,0.005216927300992029,1.2549458967311502,0.00037648376901934505,0.0067116605949656604
2024-03-04 12:00:00+00:00,0.006699196154908948,0.007158076936259538,1.5296026045019686,0.00045888078135059056,0.004915682528403255
2024-03-04 16:00:00+00:00,-0.016889184426571027,-0.016373450544370945,1.719112940666935,0.0005157338822000804,-0.004941014344906602
2024-03-04 20:00:00+00:00,-0.004901339688885061,-0.004632295601884761,0.8968136233343359,0.00026904408700030076,0.0047453895328569366
2024-03-05 00:00:00+00:00,-0.0020535743534332257,-0.0017026389588759095,1.1697846485243875,0.0003509353945573162,0.0017777167288162796
2024-03-05 04:00:00+00:00,0.023910137267519938,0.024353399664203173,1.4775413222774447,0.0004432623966832334,0.014739476103258639
2024-03-05 08:00:00+00:00,0.003764595610999647,0.004275697866499641,1.7036741849999808,0.0005111022554999942,0.009770093062808667
2024-03-05 12:00:00+00:00,0.0009196543979142096,0.0014060421357438824,1.6212924594322429,0.0004863877378296728,-0.003064540542871347
2024-03-05 16:00:00+00:00,-0.00858514247276578,-0.008120621551264001,1.5484030716725963,0.00046452092150177886,-0.12719286006222752
2024-03-05 20:00:00+00:00,0.02238745433216105,0.022820206989004603,1.4425088561451787,0.00043275265684355357,0.07928200598549137
2024-03-06 00:00:00+00:00,0.004263223188197052,0.004777791258906744,1.715226902365643,0.0005145680707096928,-0.0213939397403049
2024-03-06 04:00:00+00:00,0.013207727798114603,0.013632045628754887,1.4143927688009463,0.0004243178306402839,0.0722435612843174
2024-03-06 08:00:00+00:00,0.011929832423195827,0.01243668332336298,1.689503000557173,0.0005068509001671519,0.004210239164412276
2024-03-06 12:00:00+00:00,-0.011426410646699409,-0.010952403132185685,1.580025048379076,0.0004740075145137228,-0.01868015013430123
2024-03-06 16:00:00+00:00,-0.04196418369611194,-0.041591542647656896,1.2421368281834835,0.000372641048455045,0.027268906140953987
2024-03-06 20:00:00+00:00,-0.03636262807086704,-0.03605221796865275,1.034700340714303,0.00031041010221429086,0.016752818282364836
2024-03-07 00:00:00+00:00,0.005009001869289352,0.005250741736277407,0.8057995566268485,0.00024173986698805455,0.0028916540847931872
2024-03-07 04:00:00+00:00,-0.0037984372816489173,-0.0033893857183891537,1.3635052108658785,0.0004090515632597635,-0.0012765211750521504
2024-03-07 08:00:00+00:00,0.0026676135499671553,0.003041262772341745,1.2454974079153003,0.00037364922237459003,0.0029351578213608768
2024-03-07 12:00:00+00:00,-0.009442109899863313,-0.009037541528443748,1.3485612380652146,0.00040456837141956433,0.01274602738128329
2024-03-07 16:00:00+00:00,-0.004300568643876419,-0.0039950543718824194,1.0183809066466645,0.0003055142719939993,0.00477806453007646
2024-03-07 20:00:00+00:00,-0.0007903071601923701,-0.0004440427029275032,1.1542148575495565,0.0003462644572648669,0.0002479994421321499
2024-03-08 00:00:00+00:00,-0.0015021800540082157,-0.0011029039288036997,1.3309204173483873,0.00039927612520451614,0.0004110557820428521
2024-03-08 04:00:00+00:00,-0.00548137103929984,-0.005067390751303121,1.3799342933223968,0.000413980287996719,-0.0027664861138206355
2024-03-08 08:00:00+00:00,0.0014232734036428005,0.0017443775130429927,1.0703470313339745,0.0003211041094001923,0.005084077961826998
2024-03-08 12:00:00+00:00,-0.0019445324733474937,-0.0015061306375678662,1.4613394525987582,0.0004384018357796274,-0.020289073839332088
2024-03-08 16:00:00+00:00,-0.0070341972165561765,-0.006555283557521542,1.5963788634487797,0.00047891365903463386,0.010893704861178643
2024-03-08 20:00:00+00:00,-0.0089359865541362,-0.008606983304963777,1.0966774972414144,0.0003290032491724243,0.0035319027975278757
2024-03-09 00:00:00+00:00,0.004699833477321562,0.004980733047040551,0.9363318990632985,0.0002808995697189895,0.00846624343649843
2024-03-09 04:00:00+00:00,0.016386429861903945,0.016895435198164763,1.6966844542027308,0.0005090053362608192,0.01157355167079593
2024-03-09 08:00:00+00:00,-0.0010625627774074999,-0.0005059267241627828,1.8554535108157244,0.0005566360532447172,-0.006206387391404052
2024-03-09 12:00:00+00:00,-0.00383024127945114,-0.0033957919359179126,1.4481644784440915,0.0004344493435332274,0.005276626957300794
2024-03-09 16:00:00+00:00,0.0010060384756069478,0.0014056899681337228,1.3321716417559164,0.0003996514925267749,-0.010548648110879385
2024-03-09 20:00:00+00:00,-0.006314396875398189,-0.005920418364314358,1.3132617036127687,0.0003939785110838306,0.004736846022690226
2024-03-10 00:00:00+00:00,0.007511648712277089,0.007909951808827835,1.3276769885024848,0.0003983030965507454,0.0027895656236457335
2024-03-10 04:00:00+00:00,-0.0005480283718963568,-4.7809116559281964e-05,1.6673975177902496,0.0005002192553370748,0.007987558423488117
2024-03-10 08:00:00+00:00,-0.01802272632192176,-0.017620362414922437,1.3412130233310788,0.0004023639069993236,-0.006851439458578102
2024-03-10 12:00:00+00:00,-3.0165356667745326e-05,0.0002269894263476079,0.8571826100511776,0.00025715478301535324,-0.019016997772513377
2024-03-10 16:00:00+00:00,0.003803014101374678,0.004246084526183497,1.476901416029396,0.00044307042480881876,0.006375547268592012
2024-03-10 20:00:00+00:00,-0.00502219762979949,-0.0045343614942888605,1.6261204517020988,0.00048783613551062964,0.0027295089157451215
2024-03-11 00:00:00+00:00,0.008785554794757445,0.009232172647859919,1.4887261770082467,0.000446617853102474,-0.0011409961478354778
2024-03-11 04:00:00+00:00,0.007275494097862038,0.007739568012127519,1.5469130475516037,0.0004640739142654811,0.026439402211221017
2024-03-11 08:00:00+00:00,-0.0005234537106571744,-5.860654784464771e-05,1.5494905427084225,0.0004648471628125267,0.010001950877195027
2024-03-11 12:00:00+00:00,-0.007537560264427817,-0.007090422220428045,1.4904601466659062,0.00044713804399977184,0.0010385051340417156
2024-03-11 16:00:00+00:00,-0.030342597416944162,-0.029950766961693305,1.3061015175028554,0.00039183045525085656,0.008939969798861861
2024-03-11 20:00:00+00:00,0.010624503259832583,0.010787061269417716,0.5418600319504422,0.00016255800958513264,0.013123413714610193
2024-03-12 00:00:00+00:00,0.003859655087304332,0.004346359516884914,1.622348098601941,0.00048670442958058223,-0.011854435345667873
2024-03-12 04:00:00+00:00,-0.003910288456987706,-0.003486767695673341,1.4117358710478833,0.00042352076131436494,-0.00639191131477155
2024-03-12 08:00:00+00:00,-0.002061406014811389,-0.0017124531715228374,1.1631761442951727,0.00034895284328855176,-0.0071706071545599255
2024-03-12 12:00:00+00:00,-0.014739375875119412,-0.01434120126839342,1.3272486890866382,0.00039817460672599144,0.013024295641349529
2024-03-12 16:00:00+00:00,-0.0197293478613943,-0.01932575568679133,1.3453072486765725,0.0004035921746029717,0.006110334216048315
2024-03-12 20:00:00+00:00,0.0014909071730137239,0.0017554609036534374,0.8818457687990451,0.0002645537306397135,0.0018278959296672231
2024-03-13 00:00:00+00:00,-0.012535250322398557,-0.012035504657140313,1.665818884194146,0.0004997456652582437,0.01071110453825995
2024-03-13 04:00:00+00:00,0.0061761269263477915,0.006572851485252077,1.3224151963476174,0.0003967245589042852,0.007021883986918792
2024-03-13 08:00:00+00:00,-0.007167744756274348,-0.006687193579492377,1.6018372559399041,0.0004805511767819712,0.0021311174959288562
