date,symbol,signal,rank_desc
2025-04-10,600340.XSHG,0.028436018957346043,2.0
2025-04-10,601166.XSHG,0.013265306122448806,3.0
2025-04-10,600036.XSHG,0.012570548999486952,4.0
2025-04-10,600519.XSHG,0.009717249945203621,5.0
2025-04-11,512760.XSHG,0.03644444444444428,1.0
2025-04-11,159915.XSHE,0.019989195029713525,2.0
2025-04-11,600036.XSHG,0.014507508271824898,3.0
2025-04-11,600340.XSHG,0.013953488372093092,4.0
2025-04-11,600030.XSHG,0.012067578439259874,5.0
2025-04-14,600000.XSHG,0.01642710472279263,1.0
2025-04-14,601857.XSHG,0.016304347826086918,2.0
2025-04-14,601398.XSHG,0.013554216867470048,4.0
2025-04-14,600104.XSHG,0.00981675392670156,5.0
2025-04-15,000333.XSHE,0.02284683601382831,1.0
2025-04-15,600000.XSHG,0.021169354838709742,2.0
2025-04-15,512800.XSHG,0.012016021361815676,4.0
2025-04-15,601166.XSHG,0.011528822055137944,5.0
2025-04-16,601857.XSHG,0.025265957446808596,1.0
2025-04-16,600000.XSHG,0.010869565217391353,2.0
2025-04-16,601398.XSHG,0.005839416058394109,4.0
2025-04-17,600340.XSHG,0.04629629629629606,1.0
2025-04-17,000002.XSHE,0.021337126600284417,2.0
2025-04-17,600000.XSHG,0.01962708537782154,3.0
2025-04-17,159928.XSHE,0.013285024154589431,5.0
2025-04-18,600340.XSHG,0.03167420814479627,1.0
2025-04-18,000002.XSHE,0.023809523809523725,2.0
2025-04-18,601166.XSHG,0.013426156141223222,3.0
2025-04-18,600000.XSHG,0.00963391136801528,5.0
2025-04-21,600340.XSHG,0.040723981900452344,1.0
2025-04-21,510500.XSHG,0.018635787950063376,4.0
2025-04-22,600000.XSHG,0.0107108081791627,3.0
2025-04-22,601398.XSHG,0.010101010101010166,5.0
2025-04-23,000001.XSHE,-0.00093545369504211,2.0
2025-04-23,600000.XSHG,-0.0009643201542911539,3.0
2025-04-23,600519.XSHG,-0.0014226989319924277,5.0
2025-04-24,600340.XSHG,0.022421524663676973,1.0
2025-04-24,600104.XSHG,0.009803921568627416,3.0
2025-04-25,600030.XSHG,0.003617363344051494,2.0
2025-04-25,000333.XSHE,0.0027413071706823278,3.0
2025-04-28,601318.XSHG,0.019049569848422765,1.0
2025-04-28,600000.XSHG,0.009708737864077666,2.0
2025-04-28,600036.XSHG,0.007427581084426871,5.0
2025-04-29,600340.XSHG,0.018867924528301883,1.0
2025-04-29,000333.XSHE,0.016635594435680412,2.0
2025-04-29,600000.XSHG,0.010587102983637964,4.0
2025-04-30,600000.XSHG,0.021113243761996303,4.0
2025-05-06,600000.XSHG,0.029439696106362767,1.0
2025-05-06,600036.XSHG,0.01980452674897104,2.0
2025-05-06,510500.XSHG,0.01130542307012905,3.0
2025-05-06,159915.XSHE,0.00929272070211673,4.0
2025-05-06,600030.XSHG,0.008785942492012921,5.0
2025-05-07,600036.XSHG,0.014318010550113058,1.0
2025-05-07,601398.XSHG,0.011644832605531397,2.0
2025-05-07,512800.XSHG,0.007853403141361293,3.0
2025-05-07,600000.XSHG,0.007319304666056681,4.0
2025-05-07,601166.XSHG,0.006009013520280382,5.0
2025-05-08,600340.XSHG,0.028455284552845406,1.0
2025-05-08,600000.XSHG,0.025339366515837014,2.0
2025-05-08,600519.XSHG,0.02027329159871627,3.0
2025-05-08,601166.XSHG,0.019306930693069324,4.0
2025-05-08,000858.XSHE,0.019105755509751132,5.0
2025-05-09,601166.XSHG,0.023751817741153758,2.0
2025-05-09,600036.XSHG,0.013375486381323132,3.0
2025-05-09,512800.XSHG,0.012820512820512775,4.0
2025-05-09,000333.XSHE,0.012431903897192287,5.0
2025-05-12,600340.XSHG,0.04938271604938249,1.0
2025-05-12,600030.XSHG,0.020344287949921824,2.0
2025-05-12,600036.XSHG,0.01447178002894356,3.0
2025-05-12,601166.XSHG,0.00998573466476449,5.0
2025-05-13,600000.XSHG,0.029049295774647987,1.0
2025-05-13,600340.XSHG,0.02371541501976293,2.0
2025-05-13,512800.XSHG,0.016455696202531733,3.0
2025-05-13,600036.XSHG,0.014950166112956964,4.0
2025-05-14,601318.XSHG,0.04445750097924006,1.0
2025-05-14,600030.XSHG,0.03709428129829995,2.0
2025-05-14,600340.XSHG,0.03125,3.0
2025-05-14,600276.XSHG,0.028309254197579126,4.0
2025-05-14,600519.XSHG,0.02652491065663387,5.0
2025-05-15,600276.XSHG,0.014407582938388508,1.0
2025-05-15,600000.XSHG,0.006739679865206405,2.0
2025-05-15,600104.XSHG,0.0036231884057973396,3.0
2025-05-15,600036.XSHG,0.0004649000464898023,4.0
2025-05-15,512010.XSHG,0.0,5.0
2025-05-16,600340.XSHG,0.08429118773946365,1.0
2025-05-16,600276.XSHG,0.012849584278155746,2.0
2025-05-16,600104.XSHG,0.01025331724969858,3.0
2025-05-16,000333.XSHE,0.007168458781361853,4.0
2025-05-16,512010.XSHG,0.005524861878453136,5.0
2025-05-19,000333.XSHE,0.011481683980317126,1.0
2025-05-19,512760.XSHG,0.0061782877316856055,2.0
2025-05-19,510500.XSHG,0.00438827453045465,4.0
2025-05-19,601857.XSHG,0.002515723270440251,5.0
2025-05-20,600000.XSHG,0.02142245072836335,1.0
2025-05-20,000333.XSHE,0.008316566063045094,2.0
2025-05-20,601318.XSHG,0.0051983057373894415,5.0
2025-05-21,600276.XSHG,0.029905851947572337,1.0
2025-05-21,512010.XSHG,0.01089918256130784,2.0
2025-05-21,601166.XSHG,0.006018518518518423,5.0
2025-05-22,600104.XSHG,0.014916467780429654,1.0
2025-05-22,000333.XSHE,0.012959251837007413,2.0
2025-05-22,600036.XSHG,0.012348610781287128,3.0
2025-05-22,512800.XSHG,0.008684863523573005,5.0
2025-05-23,601166.XSHG,-0.0009153318077804729,1.0
2025-05-23,512010.XSHG,-0.0026954177897574594,2.0
2025-05-23,000333.XSHE,-0.0034350640771566576,3.0
2025-05-23,000002.XSHE,-0.004497751124437843,5.0
