timestamp,equity,cash,exposure,strategy
2026-01-24T04:20:15.817183+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:20:26.343006+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:20:36.783099+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:20:47.222123+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:20:57.595985+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:21:07.950496+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:21:18.232270+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:21:28.631744+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:21:38.963125+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:21:49.253200+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:21:59.755801+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:22:10.113907+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:22:20.551987+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:22:30.825241+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:22:41.265894+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:22:51.562444+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:23:01.987266+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:23:12.686598+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:23:23.005355+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:23:33.428978+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:23:43.806467+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:23:54.136327+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:24:04.757000+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:24:15.330841+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:24:25.648076+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:24:35.974948+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:24:46.395805+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:24:56.908373+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:25:07.288774+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:25:17.585055+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:25:27.918627+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:25:38.350512+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:25:48.682416+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:25:59.006700+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:26:09.308022+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:26:19.667195+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:26:30.112582+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:26:40.562101+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:26:51.081147+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:27:01.565085+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:27:11.900795+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:27:22.216948+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:27:32.806037+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:27:43.601161+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:27:53.988374+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:28:04.268961+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:28:14.560043+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:28:24.973724+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:28:35.473076+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:28:45.966486+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:28:56.420644+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:29:06.755186+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:29:17.052115+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:29:27.384941+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:29:37.889631+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:29:48.311149+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:29:58.647920+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:30:08.935620+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:30:19.329057+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:30:30.140862+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:30:40.517710+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:30:50.962395+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:31:01.349431+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:31:11.844324+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:31:22.141638+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:31:32.623557+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:31:43.307959+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:31:53.603723+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:32:04.128456+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:32:14.626422+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:32:25.120859+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:32:35.558527+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:32:45.871692+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:32:56.245883+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:33:06.578632+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:33:16.993158+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:33:27.432005+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:33:37.717573+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:33:48.024446+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:33:58.480768+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:34:09.116285+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:34:19.473745+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:34:29.860975+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:34:40.469007+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:34:50.935419+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:35:01.315777+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:35:11.645264+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:35:22.125301+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:35:32.614480+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:35:43.069992+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:35:53.561906+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:36:03.908280+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:36:14.236850+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:36:24.892496+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:36:35.435331+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:36:45.802344+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:36:56.196991+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:37:06.646872+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:37:17.096987+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:37:27.443729+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:37:37.771423+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:37:48.176538+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:37:58.634408+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:38:09.434035+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:38:19.748715+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:38:30.046652+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:38:40.511860+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:38:51.018334+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:39:01.480960+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:39:11.969668+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:39:22.523852+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:39:32.880719+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:39:43.275754+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:39:53.597788+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:40:04.149287+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:40:14.556504+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:40:24.914183+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:40:35.341719+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:40:45.767349+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:40:56.083995+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:41:06.452747+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:41:16.745147+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:41:27.199862+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:41:37.486433+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:41:47.818593+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:41:58.268709+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:42:08.607637+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:42:18.905231+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:42:29.356652+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:42:39.644849+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:42:50.092972+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:43:00.549012+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:43:11.031513+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:43:21.499716+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:43:32.029941+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:43:42.702344+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:43:53.020474+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:44:03.439155+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:44:13.939753+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:44:24.520631+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:44:34.936388+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:44:45.352544+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:44:55.630331+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:45:05.973114+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:45:16.856224+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:45:27.424604+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:45:37.989048+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:45:48.389234+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:45:59.059410+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:46:09.373417+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:46:19.728171+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:46:30.011348+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:46:40.418733+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:46:50.700696+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:47:01.375461+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:47:11.674789+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:47:22.145796+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:47:32.663037+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:47:43.110601+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:47:53.389060+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:48:03.772339+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:48:14.141760+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:48:24.565800+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:48:35.055354+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:48:45.548921+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:48:55.980011+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:49:06.357228+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:49:16.775878+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:49:27.370618+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:49:37.665929+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:49:48.035894+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:49:58.361156+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:50:08.704276+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:50:19.096604+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:50:29.476681+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:50:39.834873+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:50:50.273353+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:51:00.932438+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:51:11.442200+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:51:21.785551+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:51:32.369838+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:51:43.128331+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:51:53.453365+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:52:03.829845+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:52:14.190636+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:52:24.718635+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:52:35.130841+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:52:45.478574+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:52:55.827257+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:53:06.366935+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:53:16.668599+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:53:27.037611+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:53:37.390593+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:53:47.697102+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:53:58.228497+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:54:08.729020+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:54:19.213534+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:54:29.766832+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:54:40.056984+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:54:50.395646+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:55:00.723789+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:55:11.097130+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:55:21.379023+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:55:31.839909+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:55:42.446648+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:55:52.936223+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:56:03.278815+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:56:13.615636+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:56:23.908570+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:56:34.389157+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:56:44.717572+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:56:55.316578+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:57:05.735242+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:57:16.152915+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:57:26.493745+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:57:36.828917+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:57:47.226398+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:57:57.591195+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:58:08.208867+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:58:18.723227+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:58:29.038203+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:58:39.356221+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:58:49.645158+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:59:00.026403+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:59:10.469537+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:59:20.958996+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:59:31.506115+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:59:41.913445+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T04:59:52.393022+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:00:02.770431+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:00:13.060766+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:00:23.535670+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:00:33.946848+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:00:44.382027+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:00:54.782512+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:01:05.217549+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:01:15.540128+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:01:25.861669+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:01:36.342423+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:01:46.674523+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:01:57.077828+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:02:07.412706+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:02:17.691846+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:02:28.127020+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:02:38.425869+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:02:48.742221+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:02:59.065911+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:03:09.354926+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:03:19.756361+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:03:30.376890+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:03:40.781591+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:03:51.101545+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:04:01.482496+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:04:11.991534+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:04:22.476611+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:04:33.176384+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:04:43.491270+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:04:53.889654+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:05:04.204396+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:05:14.489081+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:05:24.810035+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:05:35.144928+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:05:45.466940+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:05:55.763293+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:06:06.069822+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:06:16.368011+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:06:26.674700+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:06:36.990364+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:06:47.329941+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:06:57.658202+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:07:08.121380+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:07:18.668101+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:07:29.266134+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:07:39.553866+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:07:50.025193+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:08:00.388940+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:08:10.663683+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:08:20.971654+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:08:31.344037+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:08:41.670715+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:08:51.977892+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:09:02.454054+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:09:12.933139+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:09:23.379810+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:09:33.686872+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:09:44.013272+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:09:54.306122+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:10:04.609551+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:10:14.927657+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:10:25.428474+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:10:35.728757+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:10:46.206011+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:10:56.519253+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:11:06.826126+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:11:17.146228+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:11:27.519393+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:11:37.814334+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:11:48.116202+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:11:58.563239+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:12:08.865649+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:12:19.181749+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:12:29.496574+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:12:39.787669+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:12:50.104886+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:13:00.437021+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:13:10.738035+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:13:21.027495+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:13:31.436676+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:13:41.827713+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:13:52.153593+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:14:02.575039+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:14:12.928843+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:14:23.269102+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:14:33.568895+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:14:43.909785+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:14:54.222563+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:15:04.699774+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:15:15.044921+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:15:25.366688+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:15:35.671343+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:15:46.108173+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:15:56.750118+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:16:07.075641+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:16:17.390410+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:16:27.676825+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:16:38.038250+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:16:48.559193+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:16:59.005621+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:17:09.476554+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:17:20.147104+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:17:30.458250+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:17:40.925231+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:17:51.224083+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:18:01.530337+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:18:11.885322+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:18:22.373619+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:18:32.856045+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:18:43.331219+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:18:53.863213+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:19:04.286078+00:00,100000.0,100000.0,0.0,window360_strategy
2026-01-24T05:19:14.592346+00:00,100000.0,100000.0,0.0,window360_strategy
